0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.00014384349827387802
39,0.00028768699654775604
40,0.0007192174913693901
41,0.0011507479861910242
42,0.0024453394706559265
43,0.004746835443037975
44,0.004890678941311853
45,0.005609896432681243
46,0.006472957422324511
47,0.008774453394706559
48,0.01237054085155351
49,0.016829689298043727
50,0.02100115074798619
51,0.022871116225546606
52,0.025604142692750288
53,0.030782508630609898
54,0.03639240506329114
55,0.044016110471806674
56,0.05250287686996548
57,0.06314729574223245
58,0.06875719217491369
59,0.07508630609896433
60,0.09579976985040276
61,0.11809551208285385
62,0.13895281933256617
63,0.1623993095512083
64,0.19418872266973533
65,0.20986766398158804
66,0.2199367088607595
67,0.2512945914844649
68,0.2826524741081703
69,0.3076812428078251
70,0.32968929804372843
71,0.3575949367088608
72,0.37643843498273877
73,0.3922612197928654
74,0.42289988492520136
75,0.44390103567318756
76,0.46821058688147293
77,0.5204257767548907
78,0.5781070195627158
79,0.5916283084004603
80,0.5976697353279632
81,0.6067318757192175
82,0.6267261219792866
83,0.6493095512082854
84,0.6838319907940161
85,0.7084292289988493
86,0.7143268124280783
87,0.7179228998849252
88,0.7347525891829689
89,0.7462600690448792
90,0.7573360184119677
91,0.768843498273878
92,0.7807825086306099
93,0.786536248561565
94,0.7884062140391255
95,0.8020713463751439
96,0.8142980437284235
97,0.8216340621403913
98,0.8285385500575374
99,0.8314154200230149
100,0.8350115074798619
101,0.8363060989643268
102,0.8449367088607594
103,0.8537111622554661
104,0.8619102416570771
105,0.8669447640966629
106,0.8734177215189873
107,0.8765822784810127
108,0.8770138089758343
109,0.8846375143843498
110,0.8899597238204833
111,0.892692750287687
112,0.8967203682393556
113,0.9010356731875719
114,0.9043440736478712
115,0.9052071346375143
116,0.9111047180667434
117,0.9170023014959724
118,0.9226121979286537
119,0.9236191024165707
120,0.9282220943613348
121,0.9321058688147296
122,0.9331127733026467
123,0.94102416570771
124,0.9456271576524741
125,0.9476409666283084
126,0.9506616800920599
127,0.9518124280782508
128,0.9532508630609896
129,0.9536823935558113
130,0.9554085155350979
131,0.9584292289988493
132,0.9602991944764097
133,0.9628883774453395
134,0.964614499424626
135,0.9656214039125431
136,0.9664844649021864
137,0.968210586881473
138,0.9699367088607594
139,0.9712313003452244
140,0.9728135788262371
141,0.9736766398158804
142,0.974108170310702
143,0.9742520138089759
144,0.9759781357882624
145,0.9768411967779056
146,0.9781357882623706
147,0.9789988492520139
148,0.9805811277330264
149,0.9808688147295742
150,0.9810126582278481
151,0.9818757192174914
152,0.9830264672036824
153,0.9838895281933256
154,0.9850402761795167
155,0.9863348676639816
156,0.9871979286536249
157,0.9874856156501726
158,0.9883486766398158
159,0.9896432681242808
160,0.9912255466052935
161,0.9922324510932106
162,0.9939585730724971
163,0.9943901035673187
164,0.9946777905638665
165,0.9955408515535098
166,0.9971231300345225
167,0.9985615650172612
168,0.9995684695051784
169,1.0
