0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0002808988764044944
40,0.0008426966292134832
41,0.0009831460674157304
42,0.002949438202247191
43,0.0053370786516853935
44,0.005898876404494382
45,0.007443820224719101
46,0.007865168539325843
47,0.008286516853932585
48,0.009971910112359551
49,0.012921348314606741
50,0.016292134831460674
51,0.018960674157303372
52,0.021207865168539324
53,0.026825842696629215
54,0.034691011235955055
55,0.042837078651685394
56,0.05308988764044944
57,0.06207865168539326
58,0.06727528089887641
59,0.07373595505617977
60,0.10056179775280899
61,0.1172752808988764
62,0.138061797752809
63,0.15997191011235956
64,0.18595505617977529
65,0.19676966292134832
66,0.20547752808988765
67,0.23412921348314605
68,0.2574438202247191
69,0.2807584269662921
70,0.3050561797752809
71,0.3252808988764045
72,0.3373595505617977
73,0.34297752808988763
74,0.37429775280898875
75,0.39578651685393257
76,0.4199438202247191
77,0.4601123595505618
78,0.5082865168539326
79,0.5359550561797752
80,0.5431179775280899
81,0.550561797752809
82,0.5702247191011236
83,0.5860955056179775
84,0.6117977528089887
85,0.6330056179775281
86,0.6408707865168539
87,0.645505617977528
88,0.6640449438202247
89,0.6851123595505618
90,0.6962078651685393
91,0.7103932584269663
92,0.7181179775280899
93,0.7206460674157303
94,0.7231741573033708
95,0.7331460674157303
96,0.7408707865168539
97,0.7485955056179775
98,0.7563202247191011
99,0.7598314606741573
100,0.7641853932584269
101,0.7662921348314606
102,0.7851123595505618
103,0.7950842696629213
104,0.8019662921348315
105,0.8116573033707866
106,0.8205056179775281
107,0.8242977528089888
108,0.8257022471910113
109,0.8393258426966292
110,0.8485955056179775
111,0.8564606741573034
112,0.8639044943820224
113,0.8730337078651685
114,0.8769662921348315
115,0.8794943820224719
116,0.8839887640449439
117,0.8901685393258427
118,0.8962078651685393
119,0.8980337078651686
120,0.9042134831460674
121,0.9067415730337078
122,0.9070224719101123
123,0.9120786516853933
124,0.9161516853932584
125,0.9189606741573034
126,0.922752808988764
127,0.9262640449438202
128,0.9265449438202247
129,0.9271067415730337
130,0.9278089887640449
131,0.9297752808988764
132,0.9320224719101123
133,0.9353932584269663
134,0.9365168539325842
135,0.9373595505617978
136,0.9376404494382022
137,0.9400280898876404
138,0.9422752808988764
139,0.9433988764044944
140,0.9445224719101124
141,0.9452247191011236
142,0.9459269662921348
143,0.9464887640449439
144,0.9497191011235955
145,0.952247191011236
146,0.9563202247191012
147,0.9591292134831461
148,0.9626404494382023
149,0.9634831460674157
150,0.9640449438202248
151,0.9668539325842697
152,0.9691011235955056
153,0.9714887640449438
154,0.9719101123595506
155,0.9745786516853933
156,0.9755617977528089
157,0.9764044943820225
158,0.9796348314606742
159,0.9813202247191011
160,0.9839887640449438
161,0.985252808988764
162,0.9872191011235955
163,0.988061797752809
164,0.9898876404494382
165,0.9917134831460674
166,0.9936797752808989
167,0.9971910112359551
168,0.999438202247191
169,1.0
